"","X.1","Longitude","Latitude","Reference","Gear_Type","month","year","Sand","Mud","Rocks","Seagrass_PA","TH_PA","SY_PA","HA_PA","Depth","Dist_To_Shore","Dist_To_River","Primary.productivity.Max","Temperature.Min","Salinity.Min","Dissolved.oxygen.Min","BottomVegCover","Hill0_raw","SeagrassCover","ID","X","Y","thinning","Effort"
"2366",2366,-83.16633,29.22583,"CKM2010120305","OtterTrawl",12,2010,1,0,0,0,0,0,0,-2.5,6.94287109375,9.54591083526611,0.0147273940965533,14.773365020752,31.6581592559814,190.806228637695,0,2,0,13391,289433.428145643,3234950.25497236,1,NA
"2367",2367,-83.147,29.23913,"CKM2010120306","OtterTrawl",12,2010,1,0,0,0,0,0,0,-2.2,4.74212598800659,7.81333303451538,0.0148261403664947,14.773853302002,31.7134990692139,190.796813964844,0,8,0,13392,291339.752226426,3236389.82174476,1,NA
"2368",2368,-83.28867,29.35922,"CKM2011020104","OtterTrawl",2,2011,1,0,0,0,0,0,0,-2.2,8.00036525726318,14.073450088501,0.0156300403177738,14.5542192459106,31.6918144226074,190.997756958008,0,6,0,13408,277827.891742082,3249961.45925084,1,NA
"2369",2369,-83.03712,29.10355,"CKM2011020707","OtterTrawl",2,2011,1,0,0,0,0,0,0,-2.9,7.31891107559204,25.0899772644043,0.0142058841884136,14.928017616272,31.6182193756104,190.545654296875,0,5,0,13418,301760.559830896,3221172.72693806,1,NA
"2370",2370,-83.2049,29.33392,"CKM2011040202","OtterTrawl",4,2011,1,0,0,0,0,0,0,-1.8,2.75695371627808,5.530104637146,0.0151207735762,14.6999435424805,31.7649726867676,190.955551147461,0,6,0,13427,285909.069537339,3247000.7381017,1,NA
"2371",2371,-83.21622,29.35053,"CKM2011050202","OtterTrawl",5,2011,1,1,0,0,0,0,0,-2.2,3.00874209403992,7.0173602104187,0.0153759475797415,14.6827354431152,31.7827949523926,191.026733398438,0,10,0,13437,284844.549795569,3248862.58959727,1,NA
"2372",2372,-83.15253,29.30365,"CKM2011070204","OtterTrawl",7,2011,1,1,1,0,0,0,0,-1.6,0,1.09383249282837,0.015206896699965,14.7489318847656,31.8628749847412,190.918762207031,0,11,0,13461,290933.599636675,3243550.88353128,1,NA
"2373",2373,-83.19585,29.27855,"CKM2011070305","OtterTrawl",7,2011,1,1,0,0,0,0,0,-2.3,3.9677951335907,6.13033437728882,0.0146592250093818,14.7215633392334,31.6936340332031,190.813385009766,0,6,0,13462,286672.84545994,3240847.02717139,1,NA
"2374",2374,-83.23607,29.29158,"CKM2011070306","OtterTrawl",7,2011,1,1,0,0,0,0,0,-3.8,7.61170244216919,9.24164772033691,0.0148844132199883,14.6828832626343,31.6683731079102,190.880386352539,0,8,0,13463,282792.018658869,3242365.24198046,1,NA
"2375",2375,-83.11925,29.05273,"CKM2011080104","OtterTrawl",8,2011,1,0,0,0,0,0,0,-1.6,15.000542640686,28.5911312103271,0.0144151067361236,14.9204730987549,31.5183429718018,190.761138916016,0,2,0,13472,293665.000544578,3215681.29053192,1,NA
"2376",2376,-83.11365,29.2422,"CKM2011080702","OtterTrawl",8,2011,1,1,0,0,0,0,0,-1.6,3.02593970298767,8.05919647216797,0.014898338355124,14.7947673797607,31.803617477417,190.79313659668,0,21,0,13479,294587.849712971,3236671.17960918,1,NA
"2377",2377,-83.09983,29.22813,"CKM2011090605","OtterTrawl",9,2011,1,1,0,0,0,0,0,-1.6,2.23243737220764,10.0440883636475,0.014775169081986,14.8120470046997,31.8302021026611,190.772445678711,0,11,0,13488,295903.319572364,3235087.59685615,1,NA
"2378",2378,-83.10455,29.24412,"CKM2011090606","OtterTrawl",9,2011,1,0,0,0,0,0,0,-1.9,2.67662382125854,8.17168617248535,0.0149116795510054,14.8043985366821,31.852991104126,190.810409545898,0,23,0,13489,295476.250735585,3236868.06851578,1,NA
"2379",2379,-83.16162,29.30037,"CKM2011090703","OtterTrawl",9,2011,1,1,0,0,0,0,0,-3.8,0.415222227573395,2.03641796112061,0.0150974718853831,14.740818977356,31.8316421508789,190.896697998047,0,12,0,13490,290043.790068188,3243203.61552939,1,NA
"2380",2380,-83.19212,29.29612,"CKM2011100502","OtterTrawl",10,2011,1,1,0,0,0,0,0,-2.4,3.31963205337524,4.97307825088501,0.0147337066009641,14.713508605957,31.7272319793701,190.823806762695,0,17,0,13497,287071.775236753,3242787.67326471,1,NA
"2381",2381,-83.27707,29.3429,"CKM2011100504","OtterTrawl",10,2011,1,0,0,0,0,0,0,-3.7,8.19141960144043,12.6374883651733,0.0155699346214533,14.5953884124756,31.7003612518311,191.015869140625,0,6,0,13498,278919.012438315,3248130.48573746,1,NA
"2382",2382,-83.11173,29.22593,"CKM2011120102","OtterTrawl",12,2011,1,1,0,0,0,0,0,-1.6,3.36788392066956,9.76813983917236,0.0147461881861091,14.79909324646,31.7591457366943,190.745346069336,0,8,0,13510,294742.012772882,3234864.53163246,1,NA
"2383",2383,-83.19315,29.29472,"CKM2011120205","OtterTrawl",12,2011,1,1,0,0,0,0,0,-2.6,3.40065407752991,5.10902214050293,0.0147047229111195,14.7128591537476,31.7215404510498,190.816055297852,0,3,0,13513,286968.794300927,3242634.37363223,1,NA
"2384",2384,-83.01537,29.12565,"CKM2012010101","OtterTrawl",1,2012,1,0,0,0,0,0,0,-1.7,4.48714590072632,23.7164268493652,0.0141931166872382,14.9367713928223,31.6247177124023,190.4931640625,0,11,0,13520,303919.532849812,3223585.63232729,1,NA
"2385",2385,-83.19475,29.2686,"CKM2012070801","OtterTrawl",7,2012,1,1,0,0,0,0,0,-2.3,4.4576358795166,6.75854587554932,0.0146782286465168,14.7303581237793,31.6845588684082,190.824035644531,0,7,0,13577,286759.070823532,3239742.17828182,1,NA
"2386",2386,-83.12977,29.25538,"CKM2012070804","OtterTrawl",7,2012,1,1,0,0,0,0,0,-2.1,2.52657651901245,6.19617366790771,0.0150337954983115,14.7774848937988,31.7952041625977,190.830474853516,0,12,0,13578,293047.415210485,3238160.3551567,1,NA
"2387",2387,-83.08418,29.08745,"CKM2012080305","OtterTrawl",8,2012,1,1,0,0,0,0,0,-2.4,10.0881872177124,25.2909812927246,0.0143188573420048,14.9165782928467,31.5624008178711,190.663589477539,0,7,0,13583,297148.345866248,3219468.49722997,1,NA
"2388",2388,-83.15755,29.28742,"CKM2012090102","OtterTrawl",9,2012,0,1,0,0,0,0,0,-2.6,0.468881845474243,2.78660726547241,0.0150698991492391,14.7466354370117,31.8272323608398,190.883834838867,0,8,0,13585,290412.744960605,3241760.97213399,1,NA
"2389",2389,-83.20582,29.28585,"CKM2012090104","OtterTrawl",9,2012,1,1,0,0,0,0,0,-2.9,4.67417573928833,6.57924795150757,0.0145425302907825,14.7070341110229,31.6704502105713,190.786239624023,0,15,0,13587,285719.251252913,3241674.362806,1,NA
"2390",2390,-83.22217,29.28585,"CKM2012090105","OtterTrawl",9,2012,1,0,0,0,0,0,0,-3.4,6.27847099304199,8.08959579467773,0.0146975982934237,14.6965970993042,31.6748123168945,190.83203125,0,15,0,13588,284130.540719025,3241704.40798295,1,NA
"2391",2391,-83.17957,29.23185,"CKM2012090106","OtterTrawl",9,2012,1,0,0,0,0,0,0,-2.2,7.00864267349243,9.32644081115723,0.0147356456145644,14.7654676437378,31.6578006744385,190.833801269531,0,12,0,13589,288158.578502055,3235641.34414573,1,NA
"2392",2392,-83.14975,29.15793,"CKM2012100304","OtterTrawl",10,2012,1,0,0,0,0,0,0,-3.3,8.61205959320068,16.8689098358154,0.0146303325891495,14.8313245773315,31.7894382476807,190.762481689453,0,5,0,13602,290907.612519533,3227394.84671366,1,NA
"2393",2393,-83.27235,29.35723,"CKM2012100401","OtterTrawl",10,2012,1,1,0,0,0,0,0,-1.7,7.19947862625122,12.434983253479,0.0155913922935724,14.586236000061,31.7152843475342,191.012802124023,0,7,0,13604,279408.2967403,3249709.94075894,1,NA
"2394",2394,-83.30765,29.35248,"CKM2012100402","OtterTrawl",10,2012,1,1,0,0,0,0,0,-2.3,9.23773384094238,15.7558212280273,0.0157153271138668,14.5625982284546,31.7208614349365,191.031616210938,0,7,0,13605,275970.134631915,3249250.63156011,1,NA
"2395",2395,-83.14825,29.25495,"CKM2012100408","OtterTrawl",10,2012,1,0,0,0,0,0,0,-1.6,3.28741908073425,6.06592512130737,0.014937711879611,14.7672595977783,31.7596874237061,190.83219909668,0,7,0,13610,291250.374495562,3238145.48124124,1,NA
"2396",2396,-83.1645,29.28907,"CKM2012120502","OtterTrawl",12,2012,1,1,0,0,0,0,0,-1.8,0.745724201202393,3.06096220016479,0.0149943009018898,14.7393455505371,31.8069705963135,190.870025634766,0,6,0,13629,289740.825854321,3241956.32020639,1,NA
"2397",2397,-83.11238,29.14718,"CKM2013010104","OtterTrawl",1,2013,1,0,0,0,0,0,0,-3,6.24055671691895,18.3131427764893,0.0144360326230526,14.8630256652832,31.5770969390869,190.694458007812,0,16,0,13636,294521.823380628,3226137.46911363,1,NA
"2398",2398,-83.17377,29.229,"CKM2013010805","OtterTrawl",1,2013,1,1,0,0,0,0,0,-2.5,7.02100133895874,9.47791862487793,0.0147334178909659,14.769585609436,31.6571750640869,190.822662353516,0,5,0,13643,288716.591998865,3235314.99183118,1,NA
"2399",2399,-83.15363,29.22295,"CKM2013010806","OtterTrawl",1,2013,1,1,0,0,0,0,0,-2.3,6.68945169448853,9.70521545410156,0.0147076612338424,14.7785406112671,31.6588096618652,190.774749755859,0,1,0,13644,290662.310519138,3234608.30789764,1,NA
"2400",2400,-83.11065,29.22617,"CKM2013010807","OtterTrawl",1,2013,1,1,0,0,0,0,0,-1.9,3.20815634727478,9.81976509094238,0.0147483125329018,14.8008499145508,31.7680187225342,190.748397827148,0,8,0,13645,294847.491355936,3234889.24208173,1,NA
"2401",2401,-83.16542,29.28812,"CKM2013020806","OtterTrawl",2,2013,1,1,0,0,0,0,0,-1.7,0.915533661842346,3.25271224975586,0.0149780996143818,14.7395448684692,31.800407409668,190.86653137207,0,5,0,13647,289649.487110698,3241852.6775514,1,NA
"2402",2402,-83.11138,29.07863,"CKM2013030105","OtterTrawl",3,2013,1,0,0,0,0,0,0,-3.4,12.0823030471802,25.8232898712158,0.0143915023654699,14.9102430343628,31.5292568206787,190.728103637695,0,14,0,13649,294482.840157254,3218538.10574544,1,NA
"2403",2403,-83.11228,29.2331,"CKM2013030803","OtterTrawl",3,2013,1,1,0,0,0,0,0,-2,3.5646812915802,9.0687084197998,0.0148096447810531,14.7980365753174,31.7810878753662,190.766250610352,0,11,0,13655,294702.853179284,3235660.18070511,1,NA
"2404",2404,-82.97533,29.05325,"CKM2013040202","OtterTrawl",4,2013,1,0,0,0,0,0,0,-3.4,12.5077276229858,29.9221839904785,0.0145740313455462,14.9916839599609,31.5838489532471,190.541564941406,0,10,0,13658,307681.406477319,3215495.6205786,1,NA
"2405",2405,-83.09772,29.08013,"CKM2013040204","OtterTrawl",4,2013,1,0,0,0,0,0,0,-3,11.3504190444946,25.8299026489258,0.0143576394766569,14.9149255752563,31.544506072998,190.700042724609,0,12,0,13660,295815.751342583,3218680.601251,1,NA
"2406",2406,-83.22398,29.31127,"CKM2013040604","OtterTrawl",4,2013,1,1,0,0,0,0,0,-3.4,5.79288244247437,7.64234066009521,0.0149378255009651,14.6838674545288,31.7018871307373,190.895172119141,0,10,0,13668,284008.211005802,3244525.30519388,1,NA
"2407",2407,-83.1403,29.2528,"CKM2013040605","OtterTrawl",4,2013,0,1,0,0,0,0,0,-2.3,3.13109731674194,6.33335876464844,0.0149557515978813,14.7722597122192,31.7660121917725,190.824813842773,0,9,0,13669,292018.728718911,3237893.04423448,1,NA
"2408",2408,-83.11142,29.24628,"CKM2013050805","OtterTrawl",5,2013,1,1,0,0,0,0,0,-2.5,2.52657866477966,7.72445249557495,0.0149353686720133,14.7968378067017,31.8286304473877,190.808853149414,0,9,0,13675,294812.765701786,3237119.4805928,1,NA
"2409",2409,-83.19095,29.24708,"CKM2013060504","OtterTrawl",6,2013,1,1,0,0,0,0,0,-2.4,6.02515840530396,8.38410186767578,0.0147149879485369,14.7496337890625,31.6650943756104,190.84228515625,0,5,0,13679,287083.771833213,3237350.02414747,1,NA
"2410",2410,-83.20103,29.33303,"CKM2013060606","OtterTrawl",6,2013,1,1,0,0,0,0,0,-2,2.55676794052124,5.20097541809082,0.0151241552084684,14.7030630111694,31.7708759307861,190.952590942383,0,13,0,13684,286283.077509248,3246895.00732662,1,NA
"2411",2411,-83.22433,29.332,"CKM2013070405","OtterTrawl",7,2013,1,1,0,0,0,0,0,-2,4.55973196029663,7.46175909042358,0.015190358273685,14.6758613586426,31.7390766143799,190.965103149414,0,9,0,13692,284017.915697521,3246823.67569079,1,NA
"2412",2412,-83.1429,29.19812,"CKM2013080404","OtterTrawl",8,2013,1,0,0,0,0,0,0,-3.3,6.82935762405396,12.4239597320557,0.0145856281742454,14.7965679168701,31.64231300354,190.720672607422,0,3,0,13700,291655.292741792,3231837.14963812,1,NA
"2413",2413,-83.11078,29.16207,"CKM2013080608","OtterTrawl",8,2013,1,1,0,0,0,0,0,-2.2,5.02890920639038,16.7059993743896,0.0144705343991518,14.8491907119751,31.6131038665771,190.692855834961,0,11,0,13701,294707.130221612,3227784.98837781,1,NA
"2414",2414,-83.21653,29.35865,"CKM2013080706","OtterTrawl",8,2013,1,1,0,0,0,0,0,-1.6,2.26443362236023,7.36484098434448,0.0154858799651265,14.6810293197632,31.7994499206543,191.058776855469,0,10,0,13702,284831.523420094,3249763.18699353,1,NA
"2415",2415,-83.29452,29.36392,"CKM2013080707","OtterTrawl",8,2013,1,0,0,0,0,0,0,-2.2,7.68295335769653,14.7348346710205,0.0156495794653893,14.5439624786377,31.6897888183594,190.994277954102,0,3,0,13703,277270.080894805,3250493.57051862,1,NA
"2416",2416,-83.09313,29.13728,"CKM2013090401","OtterTrawl",9,2013,1,1,0,0,0,0,0,-1.7,5.74968576431274,19.7849960327148,0.0143754053860903,14.8818321228027,31.5962963104248,190.660675048828,0,4,0,13706,296375.248272607,3225006.72897564,1,NA
"2417",2417,-83.01552,29.11207,"CKM2013090407","OtterTrawl",9,2013,1,0,0,0,0,0,0,-1.9,5.9287281036377,25.0686225891113,0.0142241343855858,14.9428815841675,31.6172218322754,190.510803222656,0,6,0,13709,303879.161025974,3222080.81441222,1,NA
"2418",2418,-83.18443,29.21273,"CKM2013090501","OtterTrawl",9,2013,1,1,0,0,0,0,0,-3.8,9.06743049621582,11.4829692840576,0.0147175444290042,14.7776308059692,31.6231956481934,190.847320556641,0,5,0,13710,287646.630628581,3233530.92146452,1,NA
"2419",2419,-83.1338,29.23277,"CKM2013090505","OtterTrawl",9,2013,1,1,0,0,0,0,0,-2,4.74276065826416,8.59489727020264,0.0147938942536712,14.7811660766602,31.7073707580566,190.760665893555,0,8,0,13712,292610.104600546,3235661.48047178,1,NA
"2420",2420,-83.08867,29.11873,"CKM2013100605","OtterTrawl",10,2013,1,1,0,0,0,0,0,-2.5,7.14322948455811,21.8546524047852,0.0143202757462859,14.8970956802368,31.563455581665,190.643310546875,0,11,0,13719,296772.731677053,3222943.07021883,1,NA
"2421",2421,-83.19593,29.21917,"CKM2013100704","OtterTrawl",10,2013,1,1,0,0,0,0,0,-3.5,8.92703056335449,11.2637691497803,0.0147350793704391,14.770058631897,31.627347946167,190.87451171875,0,3,0,13723,286541.761436876,3234265.58989952,1,NA
"2422",2422,-83.1753,29.24005,"CKM2013100705","OtterTrawl",10,2013,1,1,0,0,0,0,0,-1.9,6.00020456314087,8.3180980682373,0.0147592714056373,14.7615594863892,31.6778869628906,190.829727172852,0,4,0,13724,288590.563876486,3236542.50285013,1,NA
"2423",2423,-83.09867,29.22068,"CKM2013100708","OtterTrawl",10,2013,1,1,0,0,0,0,0,-1.6,2.02564334869385,10.7505540847778,0.0147245936095715,14.8137845993042,31.8167819976807,190.756958007812,0,19,0,13727,296001.321203597,3234259.86268572,1,NA
"2424",2424,-83.12663,29.18833,"CKM2013110202","OtterTrawl",11,2013,1,1,0,0,0,0,0,-2.4,5.50821113586426,13.5425643920898,0.0145105132833123,14.8101110458374,31.6011428833008,190.677154541016,0,8,0,13733,293217.884711684,3230723.30346074,1,NA
"2425",2425,-83.13342,29.14837,"CKM2013110203","OtterTrawl",11,2013,1,1,0,0,0,0,0,-3,7.73698472976685,17.8985729217529,0.0145181026309729,14.8490314483643,31.6436328887939,190.729354858398,0,12,0,13734,292477.087998203,3226306.32212069,1,NA
"2426",2426,-83.06115,29.08058,"CKM2013110207","OtterTrawl",11,2013,1,1,0,0,0,0,0,-2,10.2306413650513,26.6724815368652,0.0142653370276093,14.9302806854248,31.5859603881836,190.626235961914,0,5,0,13737,299377.034457049,3218667.6431198,1,NA
"2427",2427,-83.16183,29.29962,"CKM2013110301","OtterTrawl",11,2013,1,1,0,0,0,0,0,-2.5,0.48578405380249,2.15398550033569,0.0150835383683443,14.7400999069214,31.8282070159912,190.893493652344,0,6,0,13738,290021.852182578,3243120.86407948,1,NA
"2428",2428,-83.19745,29.26827,"CKM2013120402","OtterTrawl",12,2013,1,1,0,0,0,0,0,-1.8,4.65410852432251,6.93943023681641,0.0146592035889626,14.728663444519,31.6784000396729,190.822036743164,0,4,0,13752,286495.986268696,3239710.52110597,1,NA
"2429",2429,-83.15393,29.2346,"CKM2013120404","OtterTrawl",12,2013,1,0,0,0,0,0,0,-1.7,5.53657531738281,8.41999530792236,0.0147792687639594,14.773323059082,31.6909656524658,190.79557800293,0,2,0,13753,290656.856862698,3235900.08834309,1,NA
"2430",2430,-83.13898,29.21377,"CKM2013120406","OtterTrawl",12,2013,1,0,0,0,0,0,0,-2.4,5.97322177886963,10.6781005859375,0.0146189508959651,14.7853708267212,31.6379566192627,190.715240478516,0,5,0,13754,292068.122972453,3233564.77408706,1,NA
"2431",2431,-83.17527,29.19105,"CKM2014010804","OtterTrawl",1,2014,1,1,0,0,0,0,0,-3.8,10.0475568771362,13.5268507003784,0.0147262867540121,14.7942514419556,31.7590045928955,190.82194519043,0,13,0,13763,288492.789654488,3231111.43054977,1,NA
"2432",2432,-83.2125,29.25248,"CKM2014010806","OtterTrawl",1,2014,1,1,0,0,0,0,0,-3.8,6.8823504447937,9.19990253448486,0.0146703887730837,14.7337856292725,31.6643600463867,190.852355957031,0,12,0,13765,285000.299329804,3237987.90330318,1,NA
"2433",2433,-83.19745,29.2578,"CKM2014010807","OtterTrawl",1,2014,1,1,0,0,0,0,0,-2.5,5.43479108810425,7.78342390060425,0.014676128514111,14.7377414703369,31.6670551300049,190.834060668945,0,10,0,13766,286474.219273556,3238550.04053771,1,NA
"2434",2434,-82.95912,29.12922,"CKM2014020101","OtterTrawl",2,2014,1,1,0,0,0,0,0,-1.8,4.41946125030518,26.1086483001709,0.0142360916361213,14.9894943237305,31.6407699584961,190.453353881836,0,3,0,13767,309399.972668951,3223888.84286454,1,NA
"2435",2435,-83.19347,29.26462,"CKM2014020205","OtterTrawl",2,2014,1,1,0,0,0,0,0,-1.8,4.68913269042969,7.02253389358521,0.0146886119619012,14.7342891693115,31.6816997528076,190.828384399414,0,6,0,13769,286875.206722984,3239298.71076949,1,NA
"2436",2436,-83.1125,29.22102,"CKM2014020802","OtterTrawl",2,2014,1,1,0,0,0,0,0,-1.6,3.32205486297607,10.2963438034058,0.0146985957399011,14.7998867034912,31.7426891326904,190.729675292969,0,14,0,13774,294657.351286395,3234321.68066592,1,NA
"2437",2437,-83.11247,29.06572,"CKM2014030407","OtterTrawl",3,2014,1,1,0,0,0,0,0,-2.3,13.3521184921265,27.1901092529297,0.0143957268446684,14.9166412353516,31.5270671844482,190.738815307617,0,1,0,13780,294351.070482436,3217109.15812312,1,NA
"2438",2438,-83.2437,29.35197,"CKM2014040307","OtterTrawl",4,2014,1,0,0,0,0,0,0,-2.3,4.84466409683228,9.63125228881836,0.0154853044077754,14.6378936767578,31.7496032714844,191.023391723633,0,9,0,13786,282179.087802022,3249073.13453215,1,NA
"2439",2439,-83.08097,29.1217,"CKM2014040401","OtterTrawl",4,2014,1,0,0,0,0,0,0,-3.8,6.47415256500244,21.6880664825439,0.0142974527552724,14.8980112075806,31.5743370056152,190.621200561523,0,10,0,13787,297527.936111286,3223258.96672826,1,NA
"2440",2440,-83.11933,29.04813,"CKM2014040402","OtterTrawl",4,2014,1,0,0,0,0,0,0,-2.5,15.5007162094116,29.1436100006104,0.0144156385213137,14.923131942749,31.5180397033691,190.76432800293,0,2,0,13788,293648.048270184,3215171.60053368,1,NA
"2441",2441,-83.13117,29.198,"CKM2014040405","OtterTrawl",4,2014,1,0,0,0,0,0,0,-2,5.79531049728394,12.4795246124268,0.0145406890660524,14.7990894317627,31.6200981140137,190.684722900391,0,6,0,13791,292795.785798161,3231803.08370634,1,NA
"2442",2442,-83.19755,29.27553,"CKM2014060804","OtterTrawl",6,2014,1,0,0,0,0,0,0,-3.2,4.27166748046875,6.47631549835205,0.0146487876772881,14.7230768203735,31.6853809356689,190.814636230469,0,16,0,13802,286501.366093778,3240515.39289933,1,NA
"2443",2443,-83.1453,29.24173,"CKM2014060808","OtterTrawl",6,2014,1,1,0,0,0,0,0,-2.8,4.42195510864258,7.53046607971191,0.0148492325097322,14.7736148834229,31.7234001159668,190.800750732422,0,4,0,13803,291510.283747323,3236674.97110222,1,NA
"2444",2444,-83.21093,29.31017,"CKM2014070202","OtterTrawl",7,2014,1,1,0,0,0,0,0,-2.8,4.82844877243042,6.46745300292969,0.0147951608523726,14.6954460144043,31.7045040130615,190.859924316406,0,2,0,13806,285273.6467855,3244379.34977984,1,NA
"2445",2445,-83.2276,29.3121,"CKM2014070203","OtterTrawl",7,2014,1,0,0,0,0,0,0,-3.2,6.02660799026489,8.02225971221924,0.0149907236918807,14.6797037124634,31.7018585205078,190.908279418945,0,6,0,13807,283658.297587171,3244623.99415346,1,NA
"2446",2446,-83.1687,29.3069,"CKM2014070304","OtterTrawl",7,2014,1,0,1,0,0,0,0,-3.6,1.40562546253204,2.4830641746521,0.0150721408426762,14.7338809967041,31.8157043457031,190.898025512695,0,5,0,13812,289369.35883401,3243940.11520881,1,NA
"2447",2447,-83.16303,29.29005,"CKM2014070306","OtterTrawl",7,2014,1,1,0,0,0,0,0,-2.1,0.559291422367096,2.88415694236755,0.0150169115513563,14.7403469085693,31.8144416809082,190.874649047852,0,3,0,13814,289885.664150611,3242062.30103989,1,NA
"2448",2448,-83.12953,29.25178,"CKM2014080204","OtterTrawl",8,2014,1,1,0,0,0,0,0,-1.8,2.86268877983093,6.55744695663452,0.0149990217760205,14.7782497406006,31.7828407287598,190.819152832031,0,15,0,13823,293063.491491721,3237760.92200309,1,NA
"2449",2449,-83.11285,29.2232,"CKM2014080207","OtterTrawl",8,2014,1,1,0,0,0,0,0,-2,3.41430234909058,10.0076417922974,0.0147210489958525,14.7986164093018,31.7463836669922,190.735900878906,0,12,0,13826,294627.67372726,3234563.91340359,1,NA
"2450",2450,-83.12408,29.24727,"CKM2014080208","OtterTrawl",8,2014,1,1,0,0,0,0,0,-2,2.89681935310364,7.22932910919189,0.0149624515324831,14.7829513549805,31.7769603729248,190.800216674805,0,11,0,13827,293584.162808449,3237251.4403171,1,NA
"2451",2451,-83.0423,29.12037,"CKM2014090108","OtterTrawl",9,2014,1,1,0,0,0,0,0,-3.5,5.5505747795105,23.208080291748,0.014186049811542,14.9136610031128,31.6264781951904,190.525741577148,0,12,0,13831,301288.704382744,3223045.63199405,1,NA
"2452",2452,-83.20735,29.29598,"CKM2014090705","OtterTrawl",9,2014,1,1,0,0,0,0,0,-3,4.77703189849854,6.37621641159058,0.014569646678865,14.7001619338989,31.6783695220947,190.792251586914,0,5,0,13836,285591.756950471,3242799.96828935,1,NA
"2453",2453,-83.21903,29.32217,"CKM2014090706","OtterTrawl",9,2014,1,1,0,0,0,0,0,-3,4.63293123245239,6.95041179656982,0.0150235258042812,14.6857767105103,31.7246437072754,190.922210693359,0,17,0,13837,284512.000961843,3245724.33174783,1,NA
"2454",2454,-83.2305,29.33652,"CKM2014090707","OtterTrawl",9,2014,1,0,0,0,0,0,0,-2.2,4.85991287231445,8.06175708770752,0.015283040702343,14.6661834716797,31.7424182891846,190.985504150391,0,6,0,13838,283428.211225937,3247336.09498132,1,NA
"2455",2455,-83.09925,29.0785,"CKM2014110205","OtterTrawl",11,2014,1,0,0,0,0,0,0,-3,11.5842943191528,25.9849071502686,0.0143623007461429,14.915150642395,31.5423450469971,190.704849243164,0,12,0,13852,295663.573001173,3218502.59752404,1,NA
"2456",2456,-83.11792,29.24367,"CKM2014120504","OtterTrawl",12,2014,1,1,0,0,0,0,0,-2.4,2.96432757377625,7.74829864501953,0.0149191161617637,14.789942741394,31.7904586791992,190.794128417969,0,9,0,13864,294175.719723277,3236841.59852079,1,NA
"2457",2457,-83.19292,29.26538,"CKM2014120505","OtterTrawl",12,2014,1,1,0,0,0,0,0,-2.2,4.56714773178101,6.89983415603638,0.014693652279675,14.7341556549072,31.6846237182617,190.828125,0,6,0,13865,286930.237127937,3239381.9472957,1,NA
"2458",2458,-82.98018,29.05618,"CKM2015010108","OtterTrawl",1,2015,1,0,0,0,0,0,0,-3.3,12.1515140533447,30.4819297790527,0.0145365335047245,14.9883050918579,31.5857830047607,190.544967651367,0,2,0,13873,307214.561846605,3215828.26553303,1,NA
"2459",2459,-82.95773,29.12225,"CKM2015010110","OtterTrawl",1,2015,1,0,1,0,0,0,0,-2.3,5.20538997650146,26.8322105407715,0.0142334895208478,14.9940185546875,31.608211517334,190.441024780273,0,18,0,13874,309522.379767139,3223114.12174777,1,NA
"2460",2460,-83.23083,29.30778,"CKM2015010801","OtterTrawl",1,2015,1,0,0,0,0,0,0,-3.2,6.5163688659668,8.34851360321045,0.0149721195921302,14.6792373657227,31.6940174102783,190.902633666992,0,4,0,13877,283335.389720618,3244151.14245984,1,NA
"2461",2461,-83.12628,29.2528,"CKM2015010806","OtterTrawl",1,2015,1,0,0,0,0,0,0,-2.2,2.55933547019958,6.54180145263672,0.015023703686893,14.779842376709,31.7920608520508,190.82112121582,0,4,0,13878,293381.436808147,3237868.23899339,1,NA
"2462",2462,-83.16617,29.26755,"CKM2015010807","OtterTrawl",1,2015,1,0,0,0,0,0,0,-2.5,2.84946823120117,5.16728115081787,0.0148905869573355,14.7500343322754,31.7524604797363,190.845809936523,0,3,0,13879,289534.438844054,3239574.09552802,1,NA
"2463",2463,-82.97903,29.14955,"CKM2015020307","OtterTrawl",2,2015,1,1,0,0,0,0,0,-1.8,2.49387454986572,23.172737121582,0.014345645904541,14.9552459716797,31.780668258667,190.546691894531,0,15,0,13881,307500.461711408,3226174.41543581,1,NA
"2464",2464,-83.28227,29.36248,"CKM2015020604","OtterTrawl",2,2015,1,1,0,0,0,0,0,-2.2,7.53460788726807,13.5385293960571,0.0156225524842739,14.5614204406738,31.7032737731934,191.000915527344,0,7,0,13885,278456.403467336,3250310.6484913,1,NA
"2465",2465,-83.28053,29.34097,"CKM2015020605","OtterTrawl",2,2015,1,1,0,0,0,0,0,-3,8.56276893615723,12.9405679702759,0.0155831100419164,14.5926923751831,31.6958961486816,191.018020629883,0,7,0,13886,278578.813142517,3247923.11126139,1,NA
"2466",2466,-83.10895,29.08942,"CKM2015020704","OtterTrawl",2,2015,1,0,0,0,0,0,0,-1.8,10.9164762496948,24.6636219024658,0.0143830785527825,14.9054069519043,31.5333404541016,190.714859008789,0,5,0,13887,294740.834598569,3219729.75380958,1,NA
"2467",2467,-83.12145,29.15612,"CKM2015020707","OtterTrawl",2,2015,1,0,0,0,0,0,0,-3.1,6.26384878158569,17.1777877807617,0.0144612435251474,14.8483104705811,31.5666522979736,190.699401855469,0,9,0,13890,293657.221275118,3227144.21409722,1,NA
