"","X.1","Longitude","Latitude","Reference","Region","month","year","Sand","Mud","Rocks","Depth","Dist_To_Shore","Dist_To_River","Primary.productivity.Max","Temperature.Min","Nitrate.Range","Salinity.Min","BottomVegCover","Seagrass_PA","TH_PA","SY_PA","HA_PA","SeagrassCover","ID","X","Y","thinning","Light.bottom.min.calculated"
"8059",8059,-82.67945,27.43555,"SBM2010060209",3,6,2010,1,1,0,-2,0.08239162,10,0.01306695,16.29609,8.272534,33.27907,65,1,1,0,1,65,14864,334006.040286529,3035799.03266827,1,8.45332717895508
"8060",8060,-82.65875,27.42262,"SBM2010060210",3,6,2010,1,1,0,-1,0.0824009,10,0.01299777,16.31712,8.23901,33.28988,90,1,1,0,1,90,14865,336033.21604868,3034339.00686554,1,19.9577503204346
"8061",8061,-82.67348,27.47965,"SBM2010080103",3,8,2010,1,1,0,-2,0.4617141,6.401925,0.01299719,16.24234,8.512221,32.78014,0,0,0,0,0,0,14866,334662.023299781,3040677.08032527,1,0.00147391215432435
"8062",8062,-82.65368,27.46767,"SBM2010080106",3,8,2010,1,1,0,-1,0.1237397,6.91061,0.01294498,16.25697,8.572415,32.81992,100,1,1,0,1,100,14867,336600.8790289,3039323.55508493,1,2.66079568862915
"8063",8063,-82.68182,27.4782,"SBM2010080108",3,8,2010,1,0,0,-1,0.3693713,6.931441,0.01302462,16.23982,8.490208,32.76845,0,0,0,0,0,0,14868,333835.727446,3040527.56639052,1,0.00854604505002499
"8064",8064,-82.66798,27.4537,"SBM2010080109",3,8,2010,1,1,0,-1,0.523689,8.79387,0.01302496,16.30367,8.351339,32.90949,100,1,1,0,0,100,14869,335166.890344115,3037794.66784358,1,12.3415269851685
"8065",8065,-82.66592,27.43545,"SBM2010080111",3,8,2010,1,1,0,-1,0.6764354,10,0.01302182,16.30844,8.276838,33.18683,100,1,1,0,0,100,14871,335343.393123355,3035769.95732157,1,19.3024024963379
"8066",8066,-82.63075,27.43303,"SBM2010080115",3,8,2010,1,1,1,-0.5,0.1237563,9.536366,0.01290056,16.34169,8.287102,32.94394,90,1,0,0,1,90,14872,338816.567177456,3035455.74329273,1,20.6423606872559
"8067",8067,-82.55093,27.29377,"SBM2010080207",3,8,2010,1,0,0,-0.5,0.2474897,10,0.01292586,16.4324,8.083541,34.25216,0,0,0,0,0,0,14873,346515.123258588,3019926.3694837,1,1.8271518945694
"8068",8068,-82.54702,27.2787,"SBM2010080208",3,8,2010,0,1,0,-1,0.1238308,10,0.01240265,16.5213,7.942082,35.33511,70,1,0,0,1,70,14874,346881.45298836,3018252.00623295,1,4.70705223083496
"8069",8069,-82.47328,27.14072,"SBM2010080307",3,8,2010,1,1,0,-0.8,0.1846767,10,0.0114963,16.78705,8.07876,33.85656,80,1,1,0,1,80,14878,354001.174457634,3002877.83634593,1,15.9679613113403
"8070",8070,-82.48977,27.17125,"SBM2010080308",3,8,2010,1,1,0,-0.8,0.1892312,10,0.01173976,16.73265,8.015757,34.21713,95,1,0,0,1,95,14879,352406.983608414,3006279.34377302,1,10.803955078125
"8071",8071,-82.49837,27.19688,"SBM2010080311",3,8,2010,1,0,0,-0.7,0.45226,10,0.01179662,16.68661,8.043738,34.39381,90,1,1,0,1,90,14881,351588.790310863,3009128.89533615,1,0.134353816509247
"8072",8072,-82.5518,27.3087,"SBM2010100202",3,10,2010,1,0,0,-0.6,0.6190876,10,0.01292445,16.42965,8.090182,34.20873,0,0,0,0,0,0,14884,346449.565856652,3021581.49861414,1,1.82545900344849
"8073",8073,-82.61422,27.36385,"SBM2010100211",3,10,2010,1,1,0,-0.8,0.08244477,10,0.01289639,16.37482,8.222376,33.34436,90,1,1,0,1,90,14886,340351.250123317,3027769.89590416,1,20.829252243042
"8074",8074,-82.632,27.39582,"SBM2010100213",3,10,2010,1,1,0,-0.6,0.8446503,10,0.01290704,16.34124,8.261242,33.05294,5,1,1,0,0,5,14887,338638.917185417,3031334.80101263,1,10.3057527542114
"8075",8075,-82.683,27.47683,"SBM2010100304",3,10,2010,1,1,0,-0.7,0.1846856,7.129374,0.01303016,16.24133,8.48952,32.76969,0,0,0,0,0,0,14889,333717.065934679,3040377.35835859,1,24.5959243774414
"8076",8076,-82.65543,27.47475,"SBM2010100305",3,10,2010,1,1,0,-0.7,0.742425,6.236054,0.01294462,16.25278,8.564855,32.81256,100,1,1,0,0,100,14890,336438.39264506,3040110.27658776,1,0.28761824965477
"8077",8077,-82.66737,27.48878,"SBM2010100307",3,10,2010,1,1,0,-0.5,0.08235198,5.192633,0.01296472,16.23772,8.52414,32.78045,90,1,0,0,1,90,14891,335279.372552375,3041680.50475498,1,23.9496536254883
"8078",8078,-82.67695,27.48212,"SBM2010100308",3,10,2010,1,0,0,-0.7,0.6066462,6.344809,0.01300364,16.23848,8.500974,32.77158,100,1,1,0,0,100,14892,334322.831704307,3040955.36949316,1,8.26789855957031
"8079",8079,-82.68697,27.4846,"SBM2010100310",3,10,2010,1,1,0,-0.6,0.2637571,6.744214,0.01302937,16.23093,8.470675,32.75137,85,1,1,0,1,85,14893,333336.458212598,3041243.55686794,1,8.39544677734375
"8080",8080,-82.68073,27.47755,"SBM2010120107",3,12,2010,1,1,0,-0.6,0.2770284,6.91186,0.01302077,16.24136,8.4955,32.7722,90,1,1,0,0,90,14896,333942.462587614,3040454.09130889,1,0.349363654851913
"8081",8081,-82.69067,27.47123,"SBM2010120108",3,12,2010,1,1,0,-0.6,0.08236499,8.089808,0.01306566,16.24588,8.475557,32.76847,20,1,0,0,1,20,14897,332950.682612394,3039767.20719108,1,0.0534754320979118
"8082",8082,-82.70037,27.49212,"SBM2010120114",3,12,2010,1,0,0,-0.6,0.3084513,7.190443,0.01305182,16.21339,8.423864,32.71423,100,1,0,1,0,100,14899,332023.802913172,3042094.8049087,1,0.573529481887817
"8083",8083,-82.49547,27.18233,"SBM2010120204",3,12,2010,1,0,0,-0.2,0.2643865,10,0.01180492,16.70779,8.012092,34.34222,100,1,0,0,1,100,14901,351856.840272264,3007513.55228742,1,7.12902927398682
"8084",8084,-82.48625,27.1679,"SBM2010120206",3,12,2010,1,1,0,-0.6,0.09233873,10,0.0116915,16.74366,8.027957,34.14504,75,1,0,0,1,75,14903,352751.362612861,3005904.0809299,1,2.67815899848938
"8085",8085,-82.47818,27.15013,"SBM2010120208",3,12,2010,1,1,0,-1,0.08260223,10,0.01157754,16.77311,8.052337,33.96519,100,1,0,0,1,100,14904,353527.805450271,3003926.013209,1,2.44790959358215
"8086",8086,-82.52003,27.23275,"SBM2010120214",3,12,2010,1,1,0,-0.8,0.08254147,10,0.01236,16.52222,7.947255,35.335,40,1,0,0,1,40,14906,349491.333315626,3013128.60626395,1,9.66676139831543
"8087",8087,-82.56552,27.3099,"SBM2010120304",3,12,2010,1,0,0,-0.5,0.2641192,10,0.01292775,16.4361,8.074622,34.31048,5,1,1,0,0,5,14907,345093.444248839,3021731.3947797,1,29.4458484649658
"8088",8088,-82.55173,27.29583,"SBM2011020112",3,2,2011,1,1,0,-0.9,0.2476459,10,0.01292594,16.43256,8.083168,34.2546,100,1,1,0,0,100,14909,346438.776536436,3020155.575199,1,0.321524143218994
"8089",8089,-82.66512,27.45258,"SBM2011020206",3,2,2011,1,1,0,-0.5,0.4949904,8.810589,0.01301675,16.30631,8.344568,32.92137,100,1,1,0,0,100,14912,335447.904325254,3037666.78741333,1,12.4945840835571
"8090",8090,-82.67087,27.45607,"SBM2011020207",3,2,2011,1,1,0,-0.7,0.3712337,8.6111,0.01303292,16.3007,8.365726,32.8683,100,1,1,0,0,100,14913,334884.779416954,3038061.08698649,1,5.30040407180786
"8091",8091,-82.68372,27.4774,"SBM2011020208",3,2,2011,1,1,0,-0.5,0.2474702,7.103402,0.01303134,16.24009,8.486473,32.76717,60,1,1,1,0,60,14914,333646.773532117,3040441.47592868,1,0.00525643164291978
"8092",8092,-82.66973,27.48438,"SBM2011020211",3,2,2011,1,0,0,-0.6,0.4617147,5.716022,0.01297745,16.2398,8.519969,32.78081,100,1,1,0,0,100,14916,335039.629559673,3041196.14607478,1,13.9268274307251
"8093",8093,-82.4809,27.15145,"SBM2011020304",3,2,2011,1,1,0,-0.6,0,10,0.01163737,16.76547,8.029522,34.03792,100,1,0,0,1,100,14917,353259.971795936,3004075.42427266,1,10.3652801513672
"8094",8094,-82.49077,27.17217,"SBM2011020306",3,2,2011,1,1,0,-0.8,0.2477589,10,0.01175154,16.72982,8.012963,34.23514,100,1,0,0,1,100,14919,352309.110755372,3006382.44212494,1,2.80548763275146
"8095",8095,-82.49198,27.17177,"SBM2011020307",3,2,2011,1,1,0,-1,0.1892312,10,0.01177931,16.72538,8.003519,34.27139,60,1,0,0,1,60,14920,352188.692831511,3006339.55397904,1,0.195262596011162
"8096",8096,-82.49222,27.1821,"SBM2011020312",3,2,2011,1,1,0,-0.8,0.08257893,10,0.01175206,16.71745,8.028516,34.26987,90,1,0,0,1,90,14924,352178.528944421,3007484.23596309,1,2.82531714439392
"8097",8097,-82.46992,27.13788,"SBM2011040105",3,4,2011,1,1,0,-0.2,0.1652228,10,0.0114355,16.79441,8.102463,33.78377,100,1,0,0,1,100,14925,354330.503370594,3002559.31048334,1,25.7123641967773
"8098",8098,-82.49707,27.18325,"SBM2011040110",3,4,2011,1,1,0,-1.5,0.08257771,10,0.01182613,16.70144,8.008661,34.3781,75,1,0,0,1,75,14928,351699.537943408,3007617.36536378,1,4.6434645652771
"8099",8099,-82.56577,27.31917,"SBM2011040206",3,4,2011,1,1,0,-0.5,0.3087531,10,0.01292527,16.43125,8.086316,34.23401,100,1,1,0,0,100,14929,345081.585405253,3022758.71240187,1,14.6987190246582
"8100",8100,-82.68957,27.45483,"SBM2011040301",3,4,2011,1,0,0,-0.2,0.184685,9.583138,0.01309688,16.28175,8.387314,32.89398,10,1,0,0,1,10,14931,333034.670294475,3037948.69938997,1,27.0356197357178
"8101",8101,-82.65868,27.43477,"SBM2011040304",3,4,2011,1,1,0,-0.9,1.029043,10,0.01299652,16.31551,8.276576,33.14527,100,1,1,0,0,100,14933,336058.092938997,3035685.04816632,1,13.3852186203003
"8102",8102,-82.67493,27.45152,"SBM2011040306",3,4,2011,1,1,0,-1,0.9669464,9.188047,0.0130474,16.29733,8.352949,32.94113,100,1,1,0,0,100,14934,334476.708422575,3037562.37882675,1,3.48302030563354
"8103",8103,-82.68108,27.48093,"SBM2011040308",3,4,2011,1,1,0,-0.8,0.5601446,6.65963,0.01301774,16.23746,8.490174,32.76606,100,1,1,0,1,100,14935,333912.947973784,3040829.04453263,1,14.3087949752808
"8104",8104,-82.5496,27.28693,"SBM2011060107",3,6,2011,1,1,0,-1.9,0.2641693,10,0.01241917,16.52045,7.942735,35.33504,70,1,1,0,1,70,14936,346637.363768837,3019166.94978072,1,0.18032668530941
"8105",8105,-82.64117,27.47325,"SBM2011060203",3,6,2011,1,1,0,-0.8,0.1888427,5.977397,0.01289872,16.25752,8.602665,32.83306,0,0,0,0,0,0,14937,337845.351879897,3039925.3789195,1,13.418586730957
"8106",8106,-82.67663,27.48103,"SBM2011060206",3,6,2011,1,1,0,-1,0.6463999,6.375692,0.0130024,16.23968,8.503986,32.77404,70,1,1,0,0,70,14938,334352.820622793,3040834.1766071,1,14.1845836639404
"8107",8107,-82.66428,27.45678,"SBM2011060209",3,6,2011,1,1,0,-0.8,0.09234256,8.344226,0.01301345,16.30647,8.359179,32.86039,100,1,1,0,1,100,14939,335537.16269537,3038131.00750408,1,27.945161819458
"8108",8108,-82.67487,27.44975,"SBM2011060211",3,6,2011,1,0,0,-1.2,1.168037,9.446713,0.0130478,16.29784,8.341129,32.98663,90,1,1,0,0,90,14940,334479.995469029,3037366.19397214,1,3.54245686531067
"8109",8109,-82.66628,27.44882,"SBM2011060212",3,6,2011,1,1,0,-0.6,0.3422217,9.277217,0.01302007,16.30618,8.329295,32.98489,90,1,0,0,1,90,14941,335327.664496939,3037251.74110721,1,12.6015653610229
"8110",8110,-82.66752,27.43128,"SBM2011060213",3,6,2011,1,1,0,-0.2,0.308559,10,0.01302519,16.30839,8.259846,33.25697,100,1,0,0,1,100,14942,335179.029433498,3035310.07002298,1,2.8288516998291
"8111",8111,-82.63257,27.43095,"SBM2011060215",3,6,2011,1,1,0,-0.9,0.4305372,9.824969,0.01290908,16.33946,8.284434,32.9684,0,0,0,0,0,0,14943,338633.624162172,3035227.65690365,1,3.43024682998657
"8112",8112,-82.49347,27.19385,"SBM2011060302",3,6,2011,1,1,0,-1,0.08257034,10,0.01174512,16.70292,8.050904,34.30418,80,1,0,0,1,80,14944,352070.192451078,3008787.42513959,1,1.80977725982666
"8113",8113,-82.47108,27.13972,"SBM2011060305",3,6,2011,1,1,0,-1.3,0.0826102,10,0.01146613,16.79079,8.090406,33.82018,60,1,0,0,1,60,14947,354217.92003108,3002764.4971694,1,9.73575019836426
"8114",8114,-82.47163,27.1351,"SBM2011060306",3,6,2011,0,1,0,-0.8,0.09233829,10,0.01147048,16.79206,8.08641,33.82042,100,1,0,0,1,100,14948,354157.411186907,3002253.31909744,1,0.524174332618713
"8115",8115,-82.67927,27.48097,"SBM2011080101",3,8,2011,1,1,0,-1,0.6066468,6.562218,0.01301263,16.2382,8.494779,32.76872,100,1,1,0,0,100,14950,334091.861622188,3040831.05536736,1,14.2672710418701
"8116",8116,-82.65513,27.4675,"SBM2011080106",3,8,2011,1,1,0,-1,0.1846854,6.951557,0.01295077,16.25666,8.568175,32.81784,100,1,1,0,0,100,14951,336457.331323749,3039306.62924402,1,8.04920196533203
"8117",8117,-82.69175,27.45645,"SBM2011080109",3,8,2011,1,1,0,-0.7,0.1647523,9.552562,0.01310483,16.27878,8.40173,32.85268,100,1,1,0,0,100,14952,332821.648039083,3038131.11842288,1,17.2503089904785
"8118",8118,-82.49605,27.1779,"SBM2011080313",3,8,2011,1,1,0,-0.9,0.082582,10,0.01183089,16.70908,7.996286,34.36102,90,1,0,0,1,90,14958,351793.522155645,3007023.46374004,1,0.212633863091469
"8119",8119,-82.64227,27.47325,"SBM2011100102",3,10,2011,1,0,0,-0.2,0.2474742,5.997878,0.01290146,16.25727,8.600465,32.83189,100,1,0,0,1,100,14960,337736.649941045,3039926.81622801,1,2.45746850967407
"8120",8120,-82.63918,27.43687,"SBM2011100307",3,10,2011,1,0,0,-1.2,0.3712616,9.590111,0.01292865,16.33382,8.287906,32.98814,15,1,1,0,0,15,14962,337988.823492455,3035892.14473012,1,6.79532623291016
"8121",8121,-82.62898,27.42795,"SBM2011100308",3,10,2011,1,1,0,-1,0.4950324,9.915889,0.01289496,16.3433,8.286225,32.93785,100,1,1,0,0,100,14963,338984.167894872,3034890.62636129,1,14.5345287322998
"8122",8122,-82.66658,27.43805,"SBM2011100312",3,10,2011,1,1,0,-1.1,0.8888838,10,0.01302149,16.30802,8.286674,33.14896,100,1,1,0,0,100,14964,335282.011092349,3036058.89427728,1,5.94574737548828
"8123",8123,-82.56757,27.31375,"SBM2011100402",3,10,2011,1,1,0,-0.9,0.247629,10,0.01292741,16.43543,8.076228,34.29998,100,1,1,0,1,100,14965,344895.925197776,3022160.47528854,1,5.18534755706787
"8124",8124,-82.5547,27.29185,"SBM2011100404",3,10,2011,1,0,0,-1,0.1238244,10,0.01292761,16.43583,8.07528,34.30617,15,1,0,0,1,15,14967,346139.331627674,3019718.29568013,1,10.3871994018555
"8125",8125,-82.55048,27.28435,"SBM2011100405",3,10,2011,0,1,0,-1,0.08250333,10,0.01242635,16.52041,7.941262,35.33508,0,0,0,0,0,0,14968,346546.711731962,3018882.19891004,1,9.76023292541504
"8126",8126,-82.49392,27.17342,"SBM2011100408",3,10,2011,1,1,0,-0.8,0.08258507,10,0.01180232,16.71955,7.998446,34.30737,30,1,0,0,1,30,14969,351998.647432419,3006524.63542483,1,0.315827578306198
"8127",8127,-82.49383,27.1835,"SBM2011100410",3,10,2011,1,0,0,-0.2,0.2477331,10,0.01177372,16.71124,8.024675,34.30578,0,0,0,0,0,0,14970,352020.866554858,3007641.23303393,1,2.87497687339783
"8128",8128,-82.49298,27.18905,"SBM2011100411",3,10,2011,1,0,0,-0.7,0.1651468,10,0.01174432,16.70895,8.043619,34.28679,90,1,0,0,1,90,14971,352112.400572286,3008255.08234659,1,6.93967914581299
"8129",8129,-82.49205,27.16945,"SBM2011120105",3,12,2011,1,0,0,-0.8,0.08258814,10,0.01178613,16.72736,7.99727,34.27177,70,1,0,0,1,70,14972,352178.699935829,3006082.61773534,1,0.051396057009697
"8130",8130,-82.49038,27.17068,"SBM2011120107",3,12,2011,1,1,0,-0.9,0.2644072,10,0.0117537,16.73045,8.010983,34.23526,100,1,0,0,1,100,14973,352345.79204233,3006216.91491761,1,4.40808629989624
"8131",8131,-82.69948,27.4764,"SBM2011120201",3,12,2011,1,1,1,-0.6,0,8.265098,0.01308527,16.23645,8.445634,32.74652,80,1,1,0,1,80,14975,332087.890084689,3040351.90220813,1,15.0245046615601
"8132",8132,-82.67142,27.4758,"SBM2011120202",3,12,2011,1,1,0,-1.7,0.1237357,6.606752,0.01299406,16.24631,8.521583,32.78804,80,1,1,0,1,80,14976,334859.839339808,3040247.780804,1,0.00756680034101009
"8133",8133,-82.68332,27.46167,"SBM2011120210",3,12,2011,1,1,0,-0.6,0.4617133,8.534871,0.01305645,16.2579,8.503736,32.7923,100,1,0,0,1,100,14978,333662.675152161,3038698.1457458,1,15.0882377624512
"8134",8134,-82.68028,27.45507,"SBM2011120211",3,12,2011,1,1,0,-0.9,0.8283164,9.077931,0.01306626,16.29077,8.37794,32.87804,100,1,1,0,0,100,14979,333953.231656767,3037962.83705576,1,7.61659336090088
"8135",8135,-82.6658,27.45378,"SBM2011120212",3,12,2011,1,1,0,-0.8,0.4617127,8.721867,0.01301664,16.30617,8.34778,32.909,100,1,1,0,0,100,14980,335382.476301264,3037800.64050822,1,8.31762409210205
"8136",8136,-82.66637,27.45512,"SBM2011120217",3,12,2011,1,1,0,-0.2,0.2890154,8.568424,0.0130192,16.30506,8.355524,32.88392,100,1,0,0,1,100,14983,335328.129908754,3037949.85930799,1,8.229079246521
"8137",8137,-82.58207,27.3268,"SBM2011120301",3,12,2011,1,1,0,-0.6,0.08247191,10,0.01292445,16.42966,8.090153,34.20893,100,1,1,0,0,100,14984,343479.330474653,3023624.37219367,1,14.6979684829712
"8138",8138,-82.5517,27.29422,"SBM2011120304",3,12,2011,1,0,1,-0.7,0.2474878,10,0.01292577,16.43222,8.083971,34.24935,0,0,0,0,0,0,14985,346439.530065949,3019977.17033617,1,2.58626222610474
"8139",8139,-82.49973,27.20152,"SBM2012020101",3,2,2012,1,1,0,-0.6,0.1846784,10,0.01180438,16.67635,8.052647,34.42894,100,1,0,1,0,100,14988,351460.217967644,3009644.54722233,1,1.24031019210815
"8140",8140,-82.48347,27.16113,"SBM2012020102",3,2,2012,1,0,0,-0.5,0.1846773,10,0.01166269,16.75406,8.030338,34.09138,0,0,0,0,0,0,14989,353017.956771809,3005150.81567002,1,10.4798831939697
"8141",8141,-82.49533,27.17907,"SBM2012020109",3,2,2012,1,1,0,-0.7,0.1651616,10,0.0118124,16.70996,8.005226,34.34264,70,1,0,0,1,70,14991,351866.404102056,3007152.23042689,1,0.207442969083786
"8142",8142,-82.49342,27.18265,"SBM2012020110",3,2,2012,0,1,0,-0.9,0.2477349,10,0.0117761,16.71193,8.02249,34.30591,0,0,0,0,0,0,14992,352060.365103413,3007546.58262798,1,2.87834286689758
"8143",8143,-82.67887,27.47882,"SBM2012020202",3,2,2012,1,0,0,-0.8,0.3693713,6.743061,0.01301414,16.24114,8.499279,32.77355,0,0,0,0,0,0,14994,334128.165544758,3040592.312976,1,0.200141444802284
"8144",8144,-82.69912,27.47362,"SBM2012020208",3,2,2012,1,1,0,-0.6,0.08236314,8.408326,0.01308817,16.24026,8.450884,32.75254,90,1,1,0,0,90,14996,332119.24947756,3040043.40547097,1,3.30360913276672
"8145",8145,-82.67473,27.45892,"SBM2012020209",3,2,2012,1,1,0,-1,0.3223124,8.503922,0.01303106,16.26171,8.526849,32.80574,100,1,1,0,0,100,14997,334507.528653258,3038381.98646913,1,8.87713527679443
"8146",8146,-82.68555,27.44792,"SBM2012020216",3,2,2012,1,0,0,-3.2,0.3422241,10,0.0130843,16.28759,8.342651,33.04226,0,0,0,0,0,0,14998,333421.61220172,3037177.71508572,1,0.00383178098127246
"8147",8147,-82.56178,27.31095,"SBM2012020302",3,2,2012,1,0,0,-0.4,0.5536427,10,0.01292668,16.43401,8.079659,34.27753,100,1,1,1,0,100,14999,345465.022025388,3021843.0867672,1,10.3856401443481
"8148",8148,-82.55718,27.30658,"SBM2012020303",3,2,2012,1,0,0,-0.6,0.2770216,10,0.01292615,16.43297,8.082168,34.26114,10,1,0,0,1,10,15000,345914.209977861,3021353.2571369,1,0.00248092715628445
"8149",8149,-82.55173,27.2917,"SBM2012020305",3,2,2012,1,1,0,-0.8,0.2476483,10,0.01292643,16.43353,8.08083,34.26989,0,0,0,0,0,0,15001,346433.092832354,3019698.02263621,1,10.3852214813232
"8150",8150,-82.66533,27.47072,"SBM2012040103",3,4,2012,1,0,0,-0.9,0.2474766,6.880685,0.0129814,16.2522,8.540527,32.80185,100,1,1,0,0,100,15002,335454.094482343,3039676.86123105,1,0.555870294570923
"8151",8151,-82.6671,27.4876,"SBM2012040107",3,4,2012,1,0,0,-0.9,0.1237296,5.272836,0.01296578,16.23839,8.524714,32.78136,0,0,0,0,0,0,15003,335304.294103736,3041549.40938137,1,13.7838296890259
"8152",8152,-82.68903,27.46365,"SBM2012040109",3,4,2012,1,0,0,-1,0.3712228,8.674713,0.01307451,16.25542,8.487712,32.78313,0,0,0,0,0,0,15005,333101.330087208,3038925.17961708,1,3.36472916603088
"8153",8153,-82.66478,27.4464,"SBM2012040110",3,4,2012,1,1,0,-0.6,0.1647671,9.502157,0.01301481,16.30823,8.318277,33.01785,100,1,1,0,1,100,15006,335472.336223471,3036981.63394043,1,12.7652292251587
"8154",8154,-82.63223,27.43213,"SBM2012040112",3,4,2012,1,1,0,-0.8,0.3085545,9.702818,0.01290623,16.34019,8.285601,32.95918,100,1,1,0,0,100,15007,338668.95192128,3035357.95028115,1,10.0682506561279
"8155",8155,-82.633,27.39283,"SBM2012040116",3,4,2012,1,0,0,-0.5,0.6447257,10,0.01291005,16.34071,8.255334,33.08042,10,1,1,0,0,10,15009,338535.683089186,3031004.83107431,1,20.8567924499512
"8156",8156,-82.4721,27.1417,"SBM2012040209",3,4,2012,1,0,0,-0.6,0.2644674,10,0.01147941,16.7884,8.086233,33.83826,10,1,0,0,1,10,15013,354119.397787035,3002985.03202671,1,25.8525161743164
"8157",8157,-82.51705,27.2315,"SBM2012040213",3,4,2012,1,0,1,-0.9,0.1650854,10,0.01236,16.52222,7.947255,35.335,40,1,0,0,1,40,15015,349784.765849668,3012986.54427173,1,1.55909335613251
"8158",8158,-82.57187,27.32262,"SBM2012040304",3,4,2012,1,0,1,-0.6,0.09234077,10,0.01292517,16.43106,8.086787,34.23093,40,1,1,0,1,40,15016,344482.7729098,3023148.52030993,1,0.643766343593597
"8159",8159,-82.54917,27.29337,"SBM2012040307",3,4,2012,1,1,0,-1,0.4949794,10,0.01292473,16.43019,8.088867,34.21733,100,1,0,0,1,100,15017,346688.773574176,3019879.89293582,1,0.321075737476349
"8160",8160,-82.62167,27.38248,"SBM2012060115",3,6,2012,1,0,0,-0.7,0.09234156,10,0.012882,16.3467,8.29017,32.90108,80,1,0,0,1,80,15022,339641.18745704,3029843.49774974,1,7.25206470489502
"8161",8161,-82.685,27.48035,"SBM2012080103",3,8,2012,1,0,0,-0.4,0.4304323,6.934137,0.01302947,16.23693,8.48178,32.76204,100,1,1,0,0,100,15026,333524.723684816,3040770.03580678,1,14.4245166778564
"8162",8162,-82.67043,27.48052,"SBM2012080104",3,8,2012,1,0,0,-0.6,0.5780235,6.159634,0.01298565,16.24299,8.520719,32.78433,0,0,0,0,0,0,15027,334964.706474885,3040769.41174791,1,0.313499271869659
"8163",8163,-82.66782,27.47858,"SBM2012080106",3,8,2012,1,0,0,-1,0.5236683,6.212491,0.01298008,16.24542,8.528761,32.79013,70,1,1,0,0,70,15028,335219.723779138,3040551.00358235,1,0.104962803423405
"8164",8164,-82.68118,27.45903,"SBM2012080111",3,8,2012,1,1,0,-1,0.5672209,8.701035,0.01305463,16.26072,8.510118,32.79779,100,1,1,1,0,100,15029,333870.215653189,3038402.78485417,1,1.19216847419739
"8165",8165,-82.63095,27.41587,"SBM2012080115",3,8,2012,1,0,0,-1.2,1.691716,10,0.01290372,16.34136,8.276628,32.98899,0,0,0,0,0,0,15031,338771.863560305,3033554.81303792,1,20.7124252319336
"8166",8166,-82.50372,27.20258,"SBM2012080207",3,8,2012,1,1,0,-0.8,0.1238673,10,0.01186068,16.66142,8.04108,34.51883,90,1,0,0,1,90,15033,351066.387083276,3009766.71559597,1,11.4292764663696
"8167",8167,-82.54777,27.29703,"SBM2012080301",3,8,2012,1,1,0,-0.7,0.5536721,10,0.01292411,16.42899,8.091768,34.19836,70,1,0,0,1,70,15034,346832.366368735,3020283.65733399,1,14.6976537704468
"8168",8168,-82.49557,27.18393,"SBM2012100111",3,10,2012,1,1,0,-0.9,0.2477331,10,0.01179993,16.70634,8.016668,34.34194,10,1,0,0,1,10,15035,351849.047006503,3007690.92521613,1,1.88196051120758
"8169",8169,-82.4919,27.18503,"SBM2012100112",3,10,2012,1,1,0,-0.9,0.165153,10,0.01174297,16.71482,8.036848,34.26936,85,1,0,0,1,85,15036,352214.094955408,3007808.45621201,1,1.14293336868286
"8170",8170,-82.62893,27.39088,"SBM2012100205",3,10,2012,1,1,0,-0.7,0.6670815,10,0.01289541,16.34387,8.272943,32.98898,100,1,1,0,0,100,15038,338935.344370786,3030783.51513048,1,20.8538990020752
"8171",8171,-82.63855,27.38902,"SBM2012100206",3,10,2012,1,1,0,-2,0.08242563,10,0.01293073,16.33651,8.225453,33.22855,20,1,0,0,1,20,15039,337981.27995866,3030589.92604874,1,2.56316518783569
"8172",8172,-82.58063,27.32505,"SBM2012100302",3,10,2012,1,1,0,-0.6,0.1238087,10,0.01292507,16.43086,8.087259,34.22784,80,1,1,0,1,80,15043,343619.360720904,3023428.68582792,1,0.0399073921144009
"8173",8173,-82.54868,27.28197,"SBM2012100308",3,10,2012,0,1,0,-1,0.1846804,10,0.01241458,16.52087,7.941586,35.3351,0,0,0,0,0,0,15044,346721.617995395,3018616.31564413,1,28.9390735626221
"8174",8174,-82.68245,27.45875,"SBM2012100408",3,10,2012,1,1,0,-0.8,0.6903659,8.820925,0.01305917,16.2616,8.50889,32.79816,100,1,1,0,0,100,15046,333744.276549565,3038373.46192078,1,1.21049797534943
"8175",8175,-82.66393,27.45188,"SBM2012120109",3,12,2012,1,1,0,-0.6,0.3223191,8.855848,0.0130113,16.30811,8.339248,32.93239,100,1,1,0,0,100,15047,335564.484183471,3037587.65630319,1,18.8227214813232
"8176",8176,-82.66547,27.43795,"SBM2012120110",3,12,2012,1,0,0,-1,0.8940331,10,0.01301867,16.3088,8.286744,33.14396,100,1,1,0,0,100,15048,335391.588448773,3036046.34435482,1,8.81828117370605
"8177",8177,-82.49302,27.1735,"SBM2012120204",3,12,2012,1,0,0,-0.4,0.1238813,10,0.01178855,16.7218,8.003065,34.28925,100,1,0,0,1,100,15050,352087.926993382,3006532.43637907,1,2.88616561889648
"8178",8178,-82.48752,27.1681,"SBM2012120205",3,12,2012,1,0,0,-0.2,0.08258936,10,0.01170567,16.74152,8.022978,34.16318,80,1,0,0,1,80,15051,352625.784833671,3005927.72913592,1,10.6608419418335
